ID,MTO_PIA
1,132036.75453665268
2,115939.99244546275
3,93148.62107632334
4,93148.62112905488
5,81508.54609532937
6,121589.55744662408
7,119224.35379788054
8,77733.1738188331
9,92726.76015956842
10,132036.75521639962
11,132076.00562945785
12,85515.2440888818
13,72401.25541357856
14,96800.12177799807
15,120846.26763565195
16,72300.61199154975
17,87598.22542161583
18,119224.3539531902
19,83840.2001197394
20,77252.79689168319
21,78952.23286302754
22,85515.24403862811
23,114646.82424049625
24,77733.17379879377
25,84683.7303231011
26,80817.47810321796
27,146417.69994937687
28,126624.88639922449
29,79021.94535534146
30,79021.94478105757
31,83004.4591062963
32,78952.23297750458
33,77733.17382146389
34,77733.17313279722
35,72364.56748874343
36,114646.82414172916
37,114646.81911211685
38,119224.35384796286
39,119224.34876826823
40,78899.72227106745
41,83757.67786722782
42,72401.26030419099
43,72401.26032538574
44,77242.48710961897
45,93148.62106714954
46,72300.1572525807
47,77252.79704699286
48,77733.17381898605
49,85515.24335259224
50,85515.2440798678
51,96800.1210919622
52,120846.26689399962
53,115939.98732132993
54,109063.65584413071
55,81508.54604685678
56,81508.54098462932
57,83004.45942597113
58,78952.22784283629
59,83002.56679615592
60,92726.76507137563
61,93148.621121812
62,79734.79279709981
63,84683.73538937532
64,141617.47372704567
65,78952.23276806388
66,115939.98731373191
67,132036.75522268855
68,80936.1258141535
69,92726.76539177724
70,80936.12581773377
71,84683.73544792924
72,83840.20037026684
73,120847.10426146083
74,146417.69989315883
75,83840.20036444446
76,79021.94536116385
77,114646.82424678514
78,83841.41130224602
79,83841.4115681458
80,78104.642230813
81,92726.76533478676
82,83002.56685049173
83,77733.17392979402
84,120847.10430254757
85,78104.63710243361
86,77252.79673083939
87,78899.72206121967
88,141617.47853381422
89,80817.47341044123
90,83002.56684600253
91,72300.15719696424
92,72401.26053482645
93,96800.12167294207
94,77242.48267440694
95,87598.22474186888
96,87598.2254835212
97,83004.45942492763
98,72401.26042977045
99,115939.98738584822
100,109063.65139549828
101,109063.65140891867
102,146417.69978344228
103,87246.41356567171
104,120846.26758292042
105,132036.75511763254
106,93148.62096838244
107,77252.79631070331
108,77733.17371377708
109,80817.47853882064
110,146417.69973071074
111,121589.55750852943
112,77733.17376385942
113,83002.56668821501
114,120847.1043156568
115,85515.24398365444
116,126624.89109200121
117,79021.94541188404
118,83004.45941343579
119,79021.94536451528
120,72300.61654564524
121,83841.41157103072
122,78899.7216900876
123,83004.4593748269
124,83004.45941328285
125,78952.23295746528
126,115939.99243628891
127,119224.35390293652
128,83840.19521623246
129,83840.20032351067
130,83004.45940746045
131,78952.23302775827
132,77733.17385409745
133,84683.73550156971
134,83002.56683971365
135,141617.4787934251
136,87246.40853605942
137,120845.98868596717
138,115939.99249283149
139,121589.55734785697
140,119224.35368976826
141,78899.7222735453
142,132076.005048478
143,72364.56750630487
144,146417.70000019082
145,79734.79274436829
146,84683.7303096807
147,77733.17386720667
148,126624.8911974643
149,119224.35391022335
150,121589.55718701317
151,87246.40850079506
152,120847.10415800911
153,141617.4788032943
154,72300.61678978954
155,72401.25547809685
156,121589.55745291295
157,72364.5671901514
158,72364.5674497623
159,92726.7650149165
160,77733.17382433095
161,120847.1042650411
162,132076.00578476753
163,126624.89132072452
164,92726.7652262264
165,72300.61717848307
166,81503.61517819217
167,80817.47341865872
168,81508.54599220764
169,92726.76517597272
170,83004.45424574529
171,141617.47875056276
172,77242.48784519477
173,81503.61513236898
174,115939.99222940954
175,81508.54092011103
176,81508.54535532305
177,83840.20034836917
178,77252.7918754913
179,78952.23302627212
180,126624.8915138535
181,83757.67792913316
182,72300.61717647173
183,72300.61685801175
184,72300.61712662512
185,109063.65658578303
186,81508.54609223205
187,77252.7969996241
188,78899.72232627682
189,78952.23298038951
190,77733.17387218408
191,83002.5616789315
192,83002.56684724147
193,83002.5667732317
194,141617.47858654577
195,146417.69487015973
196,96800.12177170918
197,72300.61691677733
198,80936.12512811765
199,83840.20037624221
200,78952.22780757195
201,77733.17387171758
202,84683.73538594802
203,83002.56610723515
204,77242.48784209747
205,120846.2675599962
206,85515.24408507074
207,81503.61502669353
208,81503.61001741
209,87598.22542939016
210,83840.19519451182
211,77252.79699673917
212,83004.45942049712
213,78952.2328697994
214,84683.73543806009
215,72364.5673509952
216,83002.56652737121
217,120847.10425517193
218,120847.1043117145
219,72300.6171818345
220,72300.15724340687
221,83004.45916275539
222,72364.56751166764
223,83002.56684888747
224,85515.23891738022
225,77242.4878459085
226,114646.82429951668
227,114646.82430240161
228,84837.46384489257
229,80936.12586059615
230,141617.47366504572
231,120847.10431707728
232,85515.23886869545
233,126624.89158950925
234,126624.89153677772
235,79021.94509573057
236,96800.1218352188
237,72300.15724721791
238,72300.15206229594
239,109063.65651012726
240,93148.62086027015
241,132036.7552774314
242,92726.76532911735
243,141617.4788454912
244,77733.17348240457
245,72401.26057591318
246,114646.82403361688
247,81508.54609409044
248,77733.17387280354
249,72401.25536489379
250,81503.61513174951
251,83757.67276056905
252,92726.76531608067
253,72364.56751141354
254,92726.76531165016
255,87246.4136702612
256,81508.54092841127
257,77733.17371398947
258,87598.22548016976
259,92726.76528329415
260,72300.6171614824
261,78899.72231710302
262,87246.41367072772
263,81508.54606054796
264,120847.10431868155
265,80936.12069290562
266,79021.94536712822
267,126624.8915276039
268,120846.2674749795
269,114646.82356074928
270,83004.45931379513
271,77733.16870449357
272,80817.47852507024
273,80817.478600726
274,141617.4786962623
275,72401.26053771137
276,115939.99233752182
277,93148.62113065916
278,81508.54603507002
279,84837.46897327194
280,80936.1256047128
281,83002.56680671024
282,85515.24393357211
283,79021.94540807299
284,77242.48769059883
285,93148.62111988106
286,87598.22542831182
287,83841.41156185692
288,78952.23303312104
289,78952.23296911007
290,77733.17386908676
291,77733.17382069147
292,146417.70004305316
293,126624.89084785692
294,87598.22542743823
295,81508.5460916126
296,121589.5567668771
297,119224.35389664762
298,119224.35395855298
299,80936.12570909751
300,77733.17386527572
301,77733.1686975852
302,83002.566793271
303,120847.10415640482
304,120847.10426434575
305,85515.2440323392
306,79021.94467559448
307,120845.98873869871
308,83841.41162376227
309,80936.12586440718
310,83840.20038479655
311,83840.20022412411
312,132076.00546861405
313,132076.00059984557
314,141617.47884615665
315,121589.5572397447
316,78899.72232091406
317,78899.72200245409
318,83004.45942508058
319,92726.76517576032
320,92726.76014614804
321,120847.10430790346
322,79021.94536163035
323,77242.48779853975
324,120845.98857802627
325,120846.2624587876
326,132036.75501324784
327,109063.65632072587
328,83841.41157364367
329,84837.46898244577
330,84837.46895952155
331,78899.71713599209
332,78952.23264107609
333,84683.73031789817
334,77242.48266098654
335,84837.46385831297
336,132076.00573739878
337,77733.17387233704
338,80817.47854799447
339,80817.47785907367
340,72364.56677001534
341,93148.61590350576
342,93148.6211281813
343,93148.62102620475
344,78952.22784865869
345,80817.4734321619
346,141617.47862682506
347,141617.4788435736
348,92726.76513606093
349,92726.76522372683
350,84837.46902972025
351,83004.45936055131
352,83002.5666884274
353,92726.76528143577
354,87246.41372299274
355,77733.17375708757
356,120847.10429672517
357,120845.98355423636
358,78104.64228354453
359,80817.47854510954
360,114646.82398088534
361,72401.26026892665
362,72300.61712575154
363,84837.46864313235
364,84837.46903554266
365,83002.56681828244
366,77733.17382254986
367,109063.65619373805
368,92726.76526917155
369,83002.56673868108
370,78104.64202393363
371,121589.5575037861
372,96800.12151209825
373,84837.46871366104
374,83004.45926874438
375,83004.45942693896
376,83002.56681246006
377,92726.76459478046
378,146417.69999032162
379,120847.10426874766
380,81503.61518736597
381,120846.26244536719
382,72300.61717266067
383,81508.54604424383
384,83004.45942244979
385,78952.22781339433
386,78952.2327116048
387,72364.56232138291
388,92726.76528081633
389,96800.12183361452
390,78899.72227066036
391,132076.00552134562
392,83002.56679876888
393,92726.76022408673
394,146417.69994589037
395,87598.22547434737
396,72300.15719067535
397,72300.15207571635
398,81508.54090669063
399,83840.19964314425
400,77733.1738752814
401,83002.56165860272
402,83002.56162333835
403,87246.41322883614
404,72401.25540015814
405,72300.15709190824
406,109063.65653305149
407,81508.54609697536
408,83004.45937508102
409,83004.45425094821
410,78952.23301539975
411,80817.47859155216
412,83002.5667869821
413,83757.67273884841
414,114646.82429703882
415,87598.22515969844
416,81508.54593630292
417,87246.41372098139
418,115939.99249979855
419,115939.99175654195
420,83841.41162067381
421,83840.2003291801
422,84683.73027441633
423,87246.41372634417
424,79021.94536311578
425,81508.54604864576
426,141617.47367846614
427,85515.24404151303
428,93148.62096998669
429,93148.62107343842
430,93148.62112369211
431,77733.17382611992
432,141617.47368676637
433,81508.54582819066
434,141617.4788947362
435,92726.76528810315
436,78104.6419712021
437,115939.98727264514
438,115939.99239534415
439,84683.73549460266
440,81503.61512546062
441,72364.567458682
442,83840.20026223166
443,120847.10431620371
444,141617.47879971404
445,96800.11665675018
446,83757.67787640162
447,72364.5674560512
448,92726.76533230893
449,72300.61200497016
450,132036.75495678876
451,96800.12182825174
452,87598.22543078967
453,83004.45942941682
454,141617.4788499677
455,132036.75527294225
456,87598.22521846402
457,84837.46386661322
458,72364.56734157415
459,120847.10399556105
460,120847.1042669587
461,79021.94541885109
462,92726.76522684586
463,79021.94515218966
464,132036.75008802026
465,72300.61710617873
466,83841.41161458845
467,121589.55745579787
468,83002.56683451071
469,83002.5665838303
470,87246.4136506884
471,79021.94525657437
472,96800.12182444069
473,81503.61518897026
474,72300.61686031823
475,83841.41161839949
476,83840.20027077914
477,78899.72158462452
478,78952.23297936298
479,132076.00061326596
480,72401.26058126907
481,72401.25984879058
482,72401.26058508012
483,87598.22548512545
484,83004.45868616024
485,77733.17385991983
486,84683.7354472339
487,72364.56746154906
488,92726.76528370124
489,77242.48211149318
490,87598.22532284875
491,85515.2438291874
492,87246.41367361262
493,120845.98799704638
494,81503.61513463444
495,72300.61712910296
496,72300.6171317159
497,83841.41146308981
498,84837.4690351773
499,84837.46877012015
500,141617.47370532504
501,126624.89158033545
502,119224.35321690066
503,83840.20022572839
504,83004.45942781254
505,146417.69487536265
506,115939.99244257782
507,83004.4593659072
508,83757.67776846071
509,83757.67791995934
510,87246.41298469185
511,72401.26059044291
512,132036.7552691312
513,132036.755278305
514,72300.61712621804
515,114646.82403734446
516,81508.54608780156
517,121589.55233166508
518,119224.35369349582
519,77252.79705235563
520,83004.45939138516
521,77733.17384966693
522,83002.56635137943
523,92726.76533643277
524,93148.62086399771
525,84683.73544792924
526,78952.23292424713
527,81508.54604493917
528,141617.47889086648
529,141617.478890247
530,119224.34877648571
531,87246.4133342992
532,83002.56690423194
533,120847.10431496479
534,120846.267243607
535,79021.94541389539
536,83002.56683435776
537,78899.72226437148
538,72300.61717894957
539,79021.94534998557
540,84837.4638096282
541,92726.76530000537
542,72300.61680528021
543,141617.47885058718
544,132076.00573809413
545,132036.7552262688
546,80936.12554825371
547,109063.65653016658
548,83840.20037562275
549,72401.26058436639
550,87598.22546899148
551,78952.23287405286
552,109063.65642511059
553,81508.54604135892
554,80936.12067948522
555,83840.1952027293
556,78899.72216560438
557,83004.45937219608
558,77733.17382171801
559,84683.73475831312
560,84683.735339293
561,92726.76533107
562,92726.76527452742
563,146417.70005383127
564,146417.69486743465
565,120847.09912679254
566,83757.67718748085
567,79021.94536203743
568,72300.15651092838
569,83004.45931722243
570,77733.17383802214
571,77733.16864890044
572,77733.1735529333
573,120845.98354841395
574,81508.54087142626
575,121589.55231824469
576,72364.56745893612
577,126624.89159111351
578,81503.61492230881
579,81508.5458319182
580,81508.54577545912
581,77252.79700223704
582,77252.79186207088
